prefix	length	first	prediction	default	accuracy	upper_bound	objective	lower_bound	num_captured	num_captured_correct	num_not_captured	curiosity
219, 180, 47, 296	4	219	1, 0, 1, 0	1	0.715179968701	1.0	182.0	0.0	151	151	488	0.0
219, 180, 64, 22	4	219	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	154	154	485	0.0
219, 180, 64, 259	4	219	1, 0, 1, 0	1	0.732394366197	1.0	171.0	0.0	153	153	486	0.0
219, 180, 64, 264	4	219	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	175	175	464	0.0
219, 180, 64, 29	4	219	1, 0, 1, 0	1	0.746478873239	1.0	162.0	0.0	162	162	477	0.0
219, 180, 64, 47	4	219	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	183	183	456	0.0
219, 180, 73, 22	4	219	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	159	159	480	0.0
219, 180, 73, 264	4	219	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	180	180	459	0.0
219, 180, 73, 29	4	219	1, 0, 1, 0	1	0.746478873239	1.0	162.0	0.0	167	167	472	0.0
219, 180, 73, 64	4	219	1, 0, 1, 1	1	0.694835680751	1.0	195.0	0.0	180	180	459	0.0
219, 188, 111, 22	4	219	1, 0, 0, 0	1	0.760563380282	1.0	153.0	0.0	125	125	514	0.0
219, 188, 111, 29	4	219	1, 0, 0, 0	1	0.773082942097	1.0	145.0	0.0	133	133	506	0.0
219, 188, 111, 64	4	219	1, 0, 0, 1	1	0.721439749609	1.0	178.0	0.0	146	146	493	0.0
219, 188, 147, 111	4	219	1, 0, 1, 0	1	0.721439749609	1.0	178.0	0.0	154	154	485	0.0
219, 188, 147, 22	4	219	1, 0, 1, 0	1	0.721439749609	1.0	178.0	0.0	154	154	485	0.0
219, 188, 147, 29	4	219	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	162	162	477	0.0
219, 188, 147, 64	4	219	1, 0, 1, 1	1	0.682316118936	1.0	203.0	0.0	175	175	464	0.0
219, 188, 180, 111	4	219	1, 0, 0, 0	1	0.777777777778	1.0	142.0	0.0	136	136	503	0.0
219, 188, 180, 147	4	219	1, 0, 0, 1	1	0.738654147105	1.0	167.0	0.0	165	165	474	0.0
219, 188, 180, 22	4	219	1, 0, 0, 0	1	0.777777777778	1.0	142.0	0.0	136	136	503	0.0
219, 188, 180, 29	4	219	1, 0, 0, 0	1	0.790297339593	1.0	134.0	0.0	144	144	495	0.0
219, 188, 180, 64	4	219	1, 0, 0, 1	1	0.738654147105	1.0	167.0	0.0	157	157	482	0.0
219, 188, 180, 90	4	219	1, 0, 0, 1	1	0.738654147105	1.0	167.0	0.0	152	152	487	0.0
219, 188, 29, 22	4	219	1, 0, 0, 0	1	0.773082942097	1.0	145.0	0.0	133	133	506	0.0
219, 188, 64, 22	4	219	1, 0, 1, 0	1	0.721439749609	1.0	178.0	0.0	146	146	493	0.0
219, 188, 64, 259	4	219	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	154	154	485	0.0
219, 188, 64, 29	4	219	1, 0, 1, 0	1	0.733959311424	1.0	170.0	0.0	154	154	485	0.0
219, 211, 111, 0	4	219	1, 1, 0, 1	1	0.677621283255	1.0	206.0	0.0	155	155	484	0.0
219, 211, 111, 22	4	219	1, 1, 0, 0	1	0.716744913928	1.0	181.0	0.0	158	158	481	0.0
219, 211, 111, 29	4	219	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	166	166	473	0.0
219, 211, 111, 47	4	219	1, 1, 0, 1	1	0.677621283255	1.0	206.0	0.0	187	187	452	0.0
219, 211, 111, 64	4	219	1, 1, 0, 1	1	0.677621283255	1.0	206.0	0.0	179	179	460	0.0
219, 211, 111, 73	4	219	1, 1, 0, 1	1	0.677621283255	1.0	206.0	0.0	183	183	456	0.0
219, 211, 147, 111	4	219	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	187	187	452	0.0
219, 211, 147, 13	4	219	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	187	187	452	0.0
219, 211, 147, 22	4	219	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	187	187	452	0.0
219, 211, 147, 264	4	219	1, 1, 1, 1	0	0.68544600939	1.0	201.0	0.0	207	207	432	0.0
219, 211, 147, 29	4	219	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	195	195	444	0.0
219, 211, 147, 64	4	219	1, 1, 1, 1	0	0.687010954617	1.0	200.0	0.0	208	208	431	0.0
219, 211, 180, 111	4	219	1, 1, 0, 0	1	0.733959311424	1.0	170.0	0.0	169	169	470	0.0
219, 211, 180, 147	4	219	1, 1, 0, 1	1	0.694835680751	1.0	195.0	0.0	198	198	441	0.0
219, 211, 180, 22	4	219	1, 1, 0, 0	1	0.733959311424	1.0	170.0	0.0	169	169	470	0.0
219, 211, 180, 29	4	219	1, 1, 0, 0	1	0.746478873239	1.0	162.0	0.0	177	177	462	0.0
219, 211, 180, 47	4	219	1, 1, 0, 1	1	0.694835680751	1.0	195.0	0.0	198	198	441	0.0
219, 211, 180, 64	4	219	1, 1, 0, 1	1	0.694835680751	1.0	195.0	0.0	190	190	449	0.0
219, 211, 180, 73	4	219	1, 1, 0, 1	1	0.694835680751	1.0	195.0	0.0	194	194	445	0.0
219, 211, 188, 111	4	219	1, 1, 0, 0	1	0.721439749609	1.0	178.0	0.0	161	161	478	0.0
219, 211, 188, 147	4	219	1, 1, 0, 1	1	0.682316118936	1.0	203.0	0.0	190	190	449	0.0
219, 211, 188, 180	4	219	1, 1, 0, 0	1	0.738654147105	1.0	167.0	0.0	172	172	467	0.0
219, 211, 188, 22	4	219	1, 1, 0, 0	1	0.721439749609	1.0	178.0	0.0	161	161	478	0.0
219, 211, 188, 29	4	219	1, 1, 0, 0	1	0.733959311424	1.0	170.0	0.0	169	169	470	0.0
219, 211, 188, 47	4	219	1, 1, 0, 1	1	0.682316118936	1.0	203.0	0.0	190	190	449	0.0
219, 211, 188, 64	4	219	1, 1, 0, 1	1	0.682316118936	1.0	203.0	0.0	182	182	457	0.0
219, 211, 188, 73	4	219	1, 1, 0, 1	1	0.682316118936	1.0	203.0	0.0	186	186	453	0.0
219, 211, 29, 22	4	219	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	166	166	473	0.0
219, 211, 64, 22	4	219	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	179	179	460	0.0
219, 211, 64, 259	4	219	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	187	187	452	0.0
219, 211, 64, 264	4	219	1, 1, 1, 1	0	0.672926447574	1.0	209.0	0.0	199	199	440	0.0
219, 211, 64, 29	4	219	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	187	187	452	0.0
219, 264, 111, 22	4	219	1, 1, 0, 0	1	0.716744913928	1.0	181.0	0.0	144	144	495	0.0
219, 264, 111, 29	4	219	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	152	152	487	0.0
219, 264, 111, 47	4	219	1, 1, 0, 1	1	0.677621283255	1.0	206.0	0.0	174	174	465	0.0
219, 264, 147, 111	4	219	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	172	172	467	0.0
219, 264, 147, 15	4	219	1, 1, 1, 0	1	0.676056338028	1.0	207.0	0.0	171	171	468	0.0
219, 264, 147, 22	4	219	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	172	172	467	0.0
219, 264, 147, 29	4	219	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	180	180	459	0.0
219, 264, 147, 36	4	219	1, 1, 1, 0	1	0.697965571205	1.0	193.0	0.0	185	185	454	0.0
219, 264, 147, 47	4	219	1, 1, 1, 1	0	0.676056338028	1.0	207.0	0.0	201	201	438	0.0
219, 264, 147, 64	4	219	1, 1, 1, 1	0	0.661971830986	1.0	216.0	0.0	192	192	447	0.0
219, 264, 147, 73	4	219	1, 1, 1, 1	0	0.668231611894	1.0	212.0	0.0	196	196	443	0.0
219, 264, 180, 111	4	219	1, 1, 0, 0	1	0.733959311424	1.0	170.0	0.0	155	155	484	0.0
219, 264, 180, 22	4	219	1, 1, 0, 0	1	0.733959311424	1.0	170.0	0.0	155	155	484	0.0
219, 264, 180, 29	4	219	1, 1, 0, 0	1	0.746478873239	1.0	162.0	0.0	163	163	476	0.0
219, 264, 188, 111	4	219	1, 1, 0, 0	1	0.721439749609	1.0	178.0	0.0	147	147	492	0.0
219, 264, 188, 180	4	219	1, 1, 0, 0	1	0.738654147105	1.0	167.0	0.0	158	158	481	0.0
219, 264, 188, 22	4	219	1, 1, 0, 0	1	0.721439749609	1.0	178.0	0.0	147	147	492	0.0
219, 264, 188, 29	4	219	1, 1, 0, 0	1	0.733959311424	1.0	170.0	0.0	155	155	484	0.0
219, 264, 188, 47	4	219	1, 1, 0, 1	1	0.682316118936	1.0	203.0	0.0	177	177	462	0.0
219, 264, 188, 64	4	219	1, 1, 0, 1	1	0.682316118936	1.0	203.0	0.0	167	167	472	0.0
219, 264, 211, 111	4	219	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	179	179	460	0.0
219, 264, 211, 180	4	219	1, 1, 1, 0	1	0.694835680751	1.0	195.0	0.0	190	190	449	0.0
219, 264, 211, 188	4	219	1, 1, 1, 0	1	0.682316118936	1.0	203.0	0.0	182	182	457	0.0
219, 264, 211, 22	4	219	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	179	179	460	0.0
219, 264, 211, 29	4	219	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	187	187	452	0.0
219, 264, 211, 38	4	219	1, 1, 1, 0	1	0.687010954617	1.0	200.0	0.0	185	185	454	0.0
219, 264, 242, 111	4	219	1, 1, 0, 0	1	0.721439749609	1.0	178.0	0.0	147	147	492	0.0
219, 264, 242, 180	4	219	1, 1, 0, 0	1	0.738654147105	1.0	167.0	0.0	158	158	481	0.0
219, 264, 242, 188	4	219	1, 1, 0, 0	1	0.72613458529	1.0	175.0	0.0	150	150	489	0.0
219, 264, 242, 211	4	219	1, 1, 0, 1	1	0.682316118936	1.0	203.0	0.0	182	182	457	0.0
219, 264, 242, 22	4	219	1, 1, 0, 0	1	0.721439749609	1.0	178.0	0.0	147	147	492	0.0
219, 264, 242, 29	4	219	1, 1, 0, 0	1	0.733959311424	1.0	170.0	0.0	155	155	484	0.0
219, 264, 242, 64	4	219	1, 1, 0, 1	1	0.682316118936	1.0	203.0	0.0	167	167	472	0.0
219, 264, 29, 22	4	219	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	152	152	487	0.0
219, 264, 47, 142	4	219	1, 1, 1, 0	1	0.688575899844	1.0	199.0	0.0	181	181	458	0.0
219, 264, 47, 211	4	219	1, 1, 1, 1	0	0.687010954617	1.0	200.0	0.0	208	208	431	0.0
219, 264, 47, 22	4	219	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	174	174	465	0.0
219, 264, 47, 260	4	219	1, 1, 1, 0	1	0.682316118936	1.0	203.0	0.0	177	177	462	0.0
219, 264, 47, 29	4	219	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	182	182	457	0.0
219, 264, 47, 293	4	219	1, 1, 1, 0	1	0.693270735524	1.0	196.0	0.0	184	184	455	0.0
219, 264, 47, 296	4	219	1, 1, 1, 0	1	0.715179968701	1.0	182.0	0.0	198	198	441	0.0
219, 264, 47, 67	4	219	1, 1, 1, 0	1	0.68544600939	1.0	201.0	0.0	179	179	460	0.0
219, 64, 259, 147	4	219	1, 1, 0, 1	1	0.69014084507	1.0	198.0	0.0	180	180	459	0.0
219, 64, 259, 22	4	219	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	151	151	488	0.0
219, 64, 29, 22	4	219	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	151	151	488	0.0
219, 64, 29, 259	4	219	1, 1, 0, 0	1	0.724569640063	1.0	176.0	0.0	148	148	491	0.0
219, 73, 147, 22	4	219	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	176	176	463	0.0
219, 73, 147, 29	4	219	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	184	184	455	0.0
219, 73, 147, 352	4	219	1, 1, 1, 0	1	0.682316118936	1.0	203.0	0.0	179	179	460	0.0
219, 73, 147, 64	4	219	1, 1, 1, 1	0	0.669796557121	1.0	211.0	0.0	197	197	442	0.0
219, 73, 211, 147	4	219	1, 1, 1, 1	0	0.691705790297	1.0	197.0	0.0	211	211	428	0.0
219, 73, 211, 22	4	219	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	183	183	456	0.0
219, 73, 211, 264	4	219	1, 1, 1, 1	0	0.679186228482	1.0	205.0	0.0	203	203	436	0.0
219, 73, 211, 29	4	219	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	191	191	448	0.0
219, 73, 211, 64	4	219	1, 1, 1, 1	0	0.680751173709	1.0	204.0	0.0	204	204	435	0.0
219, 73, 29, 22	4	219	1, 1, 0, 0	1	0.729264475743	1.0	173.0	0.0	156	156	483	0.0
219, 73, 47, 142	4	219	1, 1, 1, 0	1	0.688575899844	1.0	199.0	0.0	184	184	455	0.0
219, 73, 47, 22	4	219	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	177	177	462	0.0
219, 73, 47, 260	4	219	1, 1, 1, 0	1	0.682316118936	1.0	203.0	0.0	180	180	459	0.0
219, 73, 47, 29	4	219	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	185	185	454	0.0
219, 73, 47, 293	4	219	1, 1, 1, 0	1	0.693270735524	1.0	196.0	0.0	187	187	452	0.0
219, 73, 47, 67	4	219	1, 1, 1, 0	1	0.68544600939	1.0	201.0	0.0	182	182	457	0.0
219, 73, 64, 22	4	219	1, 1, 1, 0	1	0.677621283255	1.0	206.0	0.0	169	169	470	0.0
219, 73, 64, 259	4	219	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	177	177	462	0.0
219, 73, 64, 264	4	219	1, 1, 1, 1	0	0.657276995305	1.0	219.0	0.0	189	189	450	0.0
219, 73, 64, 29	4	219	1, 1, 1, 0	1	0.69014084507	1.0	198.0	0.0	177	177	462	0.0
219, 73, 64, 47	4	219	1, 1, 1, 1	0	0.669796557121	1.0	211.0	0.0	197	197	442	0.0
242, 111, 22, 0	4	242	0, 0, 0, 1	1	0.760563380282	1.0	153.0	0.0	119	119	520	0.0
242, 111, 22, 172	4	242	0, 0, 0, 1	1	0.760563380282	1.0	153.0	0.0	120	120	519	0.0
242, 111, 22, 229	4	242	0, 0, 0, 1	1	0.760563380282	1.0	153.0	0.0	125	125	514	0.0
242, 111, 29, 0	4	242	0, 0, 0, 1	1	0.773082942097	1.0	145.0	0.0	127	127	512	0.0
242, 111, 29, 170	4	242	0, 0, 0, 1	1	0.773082942097	1.0	145.0	0.0	130	130	509	0.0
242, 111, 29, 22	4	242	0, 0, 0, 0	1	0.81220657277	1.0	120.0	0.0	111	111	528	0.0
242, 111, 29, 221	4	242	0, 0, 0, 1	1	0.773082942097	1.0	145.0	0.0	128	128	511	0.0
242, 111, 47, 0	4	242	0, 0, 1, 1	1	0.721439749609	1.0	178.0	0.0	150	150	489	0.0
242, 111, 47, 22	4	242	0, 0, 1, 0	1	0.760563380282	1.0	153.0	0.0	134	134	505	0.0
242, 111, 47, 29	4	242	0, 0, 1, 0	1	0.773082942097	1.0	145.0	0.0	142	142	497	0.0
242, 111, 64, 0	4	242	0, 0, 1, 1	1	0.721439749609	1.0	178.0	0.0	140	140	499	0.0
242, 111, 64, 22	4	242	0, 0, 1, 0	1	0.760563380282	1.0	153.0	0.0	124	124	515	0.0
242, 111, 64, 264	4	242	0, 0, 1, 1	1	0.721439749609	1.0	178.0	0.0	146	146	493	0.0
242, 111, 64, 29	4	242	0, 0, 1, 0	1	0.773082942097	1.0	145.0	0.0	132	132	507	0.0
242, 111, 64, 47	4	242	0, 0, 1, 1	1	0.721439749609	1.0	178.0	0.0	154	154	485	0.0
242, 111, 73, 0	4	242	0, 0, 1, 1	1	0.721439749609	1.0	178.0	0.0	146	146	493	0.0
242, 111, 73, 22	4	242	0, 0, 1, 0	1	0.760563380282	1.0	153.0	0.0	130	130	509	0.0
242, 111, 73, 264	4	242	0, 0, 1, 1	1	0.721439749609	1.0	178.0	0.0	152	152	487	0.0
242, 111, 73, 29	4	242	0, 0, 1, 0	1	0.773082942097	1.0	145.0	0.0	138	138	501	0.0
242, 111, 73, 47	4	242	0, 0, 1, 1	1	0.721439749609	1.0	178.0	0.0	160	160	479	0.0
242, 111, 73, 64	4	242	0, 0, 1, 1	1	0.721439749609	1.0	178.0	0.0	151	151	488	0.0
242, 147, 111, 0	4	242	0, 1, 0, 1	1	0.721439749609	1.0	178.0	0.0	148	148	491	0.0
242, 147, 111, 22	4	242	0, 1, 0, 0	1	0.760563380282	1.0	153.0	0.0	132	132	507	0.0
242, 147, 111, 29	4	242	0, 1, 0, 0	1	0.773082942097	1.0	145.0	0.0	140	140	499	0.0
242, 147, 111, 64	4	242	0, 1, 0, 1	1	0.721439749609	1.0	178.0	0.0	153	153	486	0.0
242, 147, 111, 73	4	242	0, 1, 0, 1	1	0.721439749609	1.0	178.0	0.0	158	158	481	0.0
242, 147, 29, 22	4	242	0, 1, 0, 0	1	0.773082942097	1.0	145.0	0.0	140	140	499	0.0
242, 147, 64, 22	4	242	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	153	153	486	0.0
242, 147, 64, 29	4	242	0, 1, 1, 0	1	0.733959311424	1.0	170.0	0.0	161	161	478	0.0
242, 180, 111, 0	4	242	0, 0, 0, 1	1	0.777777777778	1.0	142.0	0.0	130	130	509	0.0
242, 180, 111, 22	4	242	0, 0, 0, 0	1	0.816901408451	1.0	117.0	0.0	114	114	525	0.0
242, 180, 111, 29	4	242	0, 0, 0, 0	1	0.829420970266	1.0	109.0	0.0	122	122	517	0.0
242, 180, 111, 47	4	242	0, 0, 0, 1	1	0.777777777778	1.0	142.0	0.0	145	145	494	0.0
242, 180, 111, 64	4	242	0, 0, 0, 1	1	0.777777777778	1.0	142.0	0.0	135	135	504	0.0
242, 180, 111, 69	4	242	0, 0, 0, 1	1	0.777777777778	1.0	142.0	0.0	106	106	533	0.0
242, 180, 111, 73	4	242	0, 0, 0, 1	1	0.777777777778	1.0	142.0	0.0	141	141	498	0.0
242, 180, 111, 86	4	242	0, 0, 0, 1	1	0.777777777778	1.0	142.0	0.0	135	135	504	0.0
242, 180, 111, 88	4	242	0, 0, 0, 1	1	0.777777777778	1.0	142.0	0.0	165	165	474	0.0
242, 180, 111, 9	4	242	0, 0, 0, 1	1	0.777777777778	1.0	142.0	0.0	136	136	503	0.0
242, 180, 147, 111	4	242	0, 0, 1, 0	1	0.777777777778	1.0	142.0	0.0	143	143	496	0.0
242, 180, 147, 22	4	242	0, 0, 1, 0	1	0.777777777778	1.0	142.0	0.0	143	143	496	0.0
242, 180, 147, 29	4	242	0, 0, 1, 0	1	0.790297339593	1.0	134.0	0.0	151	151	488	0.0
242, 180, 147, 64	4	242	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	164	164	475	0.0
242, 180, 147, 73	4	242	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	169	169	470	0.0
242, 180, 22, 103	4	242	0, 0, 0, 1	1	0.777777777778	1.0	142.0	0.0	153	153	486	0.0
242, 180, 22, 162	4	242	0, 0, 0, 1	1	0.777777777778	1.0	142.0	0.0	137	137	502	0.0
242, 180, 29, 22	4	242	0, 0, 0, 0	1	0.829420970266	1.0	109.0	0.0	122	122	517	0.0
242, 180, 47, 147	4	242	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	173	173	466	0.0
242, 180, 47, 22	4	242	0, 0, 1, 0	1	0.777777777778	1.0	142.0	0.0	145	145	494	0.0
242, 180, 47, 29	4	242	0, 0, 1, 0	1	0.790297339593	1.0	134.0	0.0	153	153	486	0.0
242, 180, 47, 73	4	242	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	171	171	468	0.0
242, 180, 64, 22	4	242	0, 0, 1, 0	1	0.777777777778	1.0	142.0	0.0	135	135	504	0.0
242, 180, 64, 264	4	242	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	157	157	482	0.0
242, 180, 64, 29	4	242	0, 0, 1, 0	1	0.790297339593	1.0	134.0	0.0	143	143	496	0.0
242, 180, 64, 47	4	242	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	165	165	474	0.0
242, 180, 73, 22	4	242	0, 0, 1, 0	1	0.777777777778	1.0	142.0	0.0	141	141	498	0.0
242, 180, 73, 29	4	242	0, 0, 1, 0	1	0.790297339593	1.0	134.0	0.0	149	149	490	0.0
242, 180, 73, 64	4	242	0, 0, 1, 1	1	0.738654147105	1.0	167.0	0.0	162	162	477	0.0
242, 188, 111, 0	4	242	0, 0, 0, 1	1	0.765258215962	1.0	150.0	0.0	122	122	517	0.0
242, 188, 111, 22	4	242	0, 0, 0, 0	1	0.804381846635	1.0	125.0	0.0	106	106	533	0.0
242, 188, 111, 29	4	242	0, 0, 0, 0	1	0.816901408451	1.0	117.0	0.0	114	114	525	0.0
242, 188, 111, 47	4	242	0, 0, 0, 1	1	0.765258215962	1.0	150.0	0.0	137	137	502	0.0
242, 188, 111, 64	4	242	0, 0, 0, 1	1	0.765258215962	1.0	150.0	0.0	127	127	512	0.0
242, 188, 111, 7	4	242	0, 0, 0, 1	1	0.765258215962	1.0	150.0	0.0	131	131	508	0.0
242, 188, 111, 73	4	242	0, 0, 0, 1	1	0.765258215962	1.0	150.0	0.0	133	133	506	0.0
242, 188, 111, 76	4	242	0, 0, 0, 1	1	0.765258215962	1.0	150.0	0.0	126	126	513	0.0
242, 188, 111, 80	4	242	0, 0, 0, 1	1	0.765258215962	1.0	150.0	0.0	123	123	516	0.0
242, 188, 147, 111	4	242	0, 0, 1, 0	1	0.765258215962	1.0	150.0	0.0	135	135	504	0.0
242, 188, 147, 22	4	242	0, 0, 1, 0	1	0.765258215962	1.0	150.0	0.0	135	135	504	0.0
242, 188, 147, 29	4	242	0, 0, 1, 0	1	0.777777777778	1.0	142.0	0.0	143	143	496	0.0
242, 188, 147, 359	4	242	0, 0, 1, 1	1	0.72613458529	1.0	175.0	0.0	168	168	471	0.0
242, 188, 147, 47	4	242	0, 0, 1, 1	1	0.72613458529	1.0	175.0	0.0	165	165	474	0.0
242, 188, 147, 64	4	242	0, 0, 1, 1	1	0.72613458529	1.0	175.0	0.0	156	156	483	0.0
242, 188, 147, 73	4	242	0, 0, 1, 1	1	0.72613458529	1.0	175.0	0.0	161	161	478	0.0
242, 188, 147, 76	4	242	0, 0, 1, 1	1	0.72613458529	1.0	175.0	0.0	155	155	484	0.0
242, 188, 180, 111	4	242	0, 0, 0, 0	1	0.821596244131	1.0	114.0	0.0	117	117	522	0.0
242, 188, 180, 147	4	242	0, 0, 0, 1	1	0.782472613459	1.0	139.0	0.0	146	146	493	0.0
242, 188, 180, 22	4	242	0, 0, 0, 0	1	0.821596244131	1.0	114.0	0.0	117	117	522	0.0
242, 188, 180, 235	4	242	0, 0, 0, 1	1	0.782472613459	1.0	139.0	0.0	143	143	496	0.0
242, 188, 180, 29	4	242	0, 0, 0, 0	1	0.834115805947	1.0	106.0	0.0	125	125	514	0.0
242, 188, 180, 47	4	242	0, 0, 0, 1	1	0.782472613459	1.0	139.0	0.0	148	148	491	0.0
242, 188, 180, 49	4	242	0, 0, 0, 1	1	0.782472613459	1.0	139.0	0.0	133	133	506	0.0
242, 188, 180, 51	4	242	0, 0, 0, 1	1	0.782472613459	1.0	139.0	0.0	105	105	534	0.0
242, 188, 180, 64	4	242	0, 0, 0, 1	1	0.782472613459	1.0	139.0	0.0	138	138	501	0.0
242, 188, 180, 73	4	242	0, 0, 0, 1	1	0.782472613459	1.0	139.0	0.0	144	144	495	0.0
242, 188, 180, 76	4	242	0, 0, 0, 1	1	0.782472613459	1.0	139.0	0.0	137	137	502	0.0
242, 188, 180, 8	4	242	0, 0, 0, 1	1	0.782472613459	1.0	139.0	0.0	143	143	496	0.0
242, 188, 180, 83	4	242	0, 0, 0, 1	1	0.782472613459	1.0	139.0	0.0	154	154	485	0.0
242, 188, 180, 90	4	242	0, 0, 0, 1	1	0.782472613459	1.0	139.0	0.0	133	133	506	0.0
242, 188, 22, 250	4	242	0, 0, 0, 1	1	0.765258215962	1.0	150.0	0.0	129	129	510	0.0
242, 188, 29, 154	4	242	0, 0, 0, 1	1	0.777777777778	1.0	142.0	0.0	138	138	501	0.0
242, 188, 29, 22	4	242	0, 0, 0, 0	1	0.816901408451	1.0	117.0	0.0	114	114	525	0.0
242, 188, 29, 99	4	242	0, 0, 0, 1	1	0.777777777778	1.0	142.0	0.0	162	162	477	0.0
242, 188, 47, 22	4	242	0, 0, 1, 0	1	0.765258215962	1.0	150.0	0.0	137	137	502	0.0
242, 188, 47, 29	4	242	0, 0, 1, 0	1	0.777777777778	1.0	142.0	0.0	145	145	494	0.0
242, 188, 47, 73	4	242	0, 0, 1, 1	1	0.72613458529	1.0	175.0	0.0	163	163	476	0.0
242, 188, 64, 22	4	242	0, 0, 1, 0	1	0.765258215962	1.0	150.0	0.0	127	127	512	0.0
242, 188, 64, 264	4	242	0, 0, 1, 1	1	0.72613458529	1.0	175.0	0.0	149	149	490	0.0
242, 188, 64, 29	4	242	0, 0, 1, 0	1	0.777777777778	1.0	142.0	0.0	135	135	504	0.0
242, 188, 64, 47	4	242	0, 0, 1, 1	1	0.72613458529	1.0	175.0	0.0	157	157	482	0.0
242, 188, 64, 76	4	242	0, 0, 1, 1	1	0.72613458529	1.0	175.0	0.0	125	125	514	0.0
242, 188, 73, 22	4	242	0, 0, 1, 0	1	0.765258215962	1.0	150.0	0.0	133	133	506	0.0
242, 188, 73, 29	4	242	0, 0, 1, 0	1	0.777777777778	1.0	142.0	0.0	141	141	498	0.0
242, 188, 73, 64	4	242	0, 0, 1, 1	1	0.72613458529	1.0	175.0	0.0	154	154	485	0.0
242, 188, 76, 22	4	242	0, 0, 1, 0	1	0.765258215962	1.0	150.0	0.0	126	126	513	0.0
242, 188, 76, 29	4	242	0, 0, 1, 0	1	0.777777777778	1.0	142.0	0.0	134	134	505	0.0
242, 188, 76, 359	4	242	0, 0, 1, 1	1	0.72613458529	1.0	175.0	0.0	156	156	483	0.0
242, 188, 76, 47	4	242	0, 0, 1, 1	1	0.72613458529	1.0	175.0	0.0	150	150	489	0.0
242, 188, 76, 73	4	242	0, 0, 1, 1	1	0.72613458529	1.0	175.0	0.0	145	145	494	0.0
242, 211, 111, 0	4	242	0, 1, 0, 1	1	0.721439749609	1.0	178.0	0.0	145	145	494	0.0
242, 211, 111, 22	4	242	0, 1, 0, 0	1	0.760563380282	1.0	153.0	0.0	139	139	500	0.0
242, 211, 111, 29	4	242	0, 1, 0, 0	1	0.773082942097	1.0	145.0	0.0	147	147	492	0.0
242, 211, 111, 47	4	242	0, 1, 0, 1	1	0.721439749609	1.0	178.0	0.0	169	169	470	0.0
242, 211, 111, 64	4	242	0, 1, 0, 1	1	0.721439749609	1.0	178.0	0.0	160	160	479	0.0
242, 211, 111, 73	4	242	0, 1, 0, 1	1	0.721439749609	1.0	178.0	0.0	165	165	474	0.0
242, 211, 147, 111	4	242	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	168	168	471	0.0
242, 211, 147, 22	4	242	0, 1, 1, 0	1	0.721439749609	1.0	178.0	0.0	168	168	471	0.0
242, 211, 147, 264	4	242	0, 1, 1, 1	1	0.682316118936	1.0	203.0	0.0	189	189	450	0.0
